Economy,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Bought something online using the Internet
China,Female,65,completed primary or less,Poorest 20%,no
China,Female,49,completed primary or less,Poorest 20%,no
China,Female,73,completed primary or less,Poorest 20%,no
China,Male,76,completed primary or less,Middle 20%,no
China,Female,54,completed primary or less,Richest 20%,no
China,Female,20,completed primary or less,Poorest 20%,no
China,Male,74,completed primary or less,Richest 20%,no
China,Male,50,completed primary or less,Second 20%,no
China,Female,28,completed primary or less,Richest 20%,no
China,Male,49,completed primary or less,Middle 20%,no
China,Female,29,completed primary or less,Second 20%,no
China,Male,70,completed primary or less,Poorest 20%,no
China,Female,44,completed tertiary or more,Richest 20%,yes
China,Female,67,completed primary or less,Poorest 20%,no
China,Female,50,completed primary or less,Second 20%,yes
China,Male,54,secondary,Poorest 20%,yes
China,Female,51,completed primary or less,Richest 20%,no
China,Male,35,secondary,Fourth 20%,yes
China,Female,52,completed primary or less,Poorest 20%,no
China,Female,60,completed primary or less,Middle 20%,no
China,Male,68,completed primary or less,Poorest 20%,no
China,Male,38,completed primary or less,Poorest 20%,no
China,Female,40,completed primary or less,Richest 20%,no
China,Female,52,completed primary or less,Second 20%,no
China,Female,26,completed primary or less,Fourth 20%,yes
China,Male,63,completed primary or less,Richest 20%,no
China,Female,50,completed primary or less,Fourth 20%,yes
China,Female,28,completed primary or less,Middle 20%,yes
China,Male,60,completed primary or less,Fourth 20%,no
China,Female,49,completed primary or less,Poorest 20%,no
China,Male,48,completed primary or less,Middle 20%,no
China,Female,53,completed primary or less,Poorest 20%,no
China,Male,70,completed primary or less,Poorest 20%,no
China,Female,40,completed primary or less,Fourth 20%,no
China,Male,50,secondary,Second 20%,no
China,Female,40,secondary,Richest 20%,yes
China,Female,54,completed primary or less,Poorest 20%,no
China,Female,17,completed primary or less,Poorest 20%,yes
China,Female,60,completed primary or less,Poorest 20%,no
China,Female,40,completed primary or less,Second 20%,yes
China,Male,25,completed primary or less,Middle 20%,yes
China,Female,30,completed tertiary or more,Fourth 20%,yes
China,Male,47,completed primary or less,Richest 20%,yes
China,Male,24,completed tertiary or more,Second 20%,yes
China,Female,61,completed primary or less,Second 20%,no
China,Female,46,completed primary or less,Poorest 20%,no
China,Male,41,completed primary or less,Poorest 20%,no
China,Male,65,completed primary or less,Fourth 20%,no
China,Male,54,completed primary or less,Poorest 20%,no
China,Male,43,completed primary or less,Middle 20%,no
China,Male,65,completed primary or less,Second 20%,no
China,Male,37,secondary,Fourth 20%,yes
China,Male,42,completed primary or less,Poorest 20%,no
China,Male,29,secondary,Fourth 20%,yes
China,Male,32,secondary,Fourth 20%,yes
China,Male,36,completed primary or less,Richest 20%,yes
China,Male,62,completed primary or less,Poorest 20%,no
China,Male,43,completed primary or less,Fourth 20%,yes
China,Female,28,secondary,Richest 20%,yes
China,Male,66,completed primary or less,Richest 20%,no
China,Male,40,secondary,Fourth 20%,no
China,Male,26,secondary,Richest 20%,yes
China,Male,22,secondary,Fourth 20%,yes
China,Female,66,completed primary or less,Middle 20%,no
China,Male,73,completed primary or less,Poorest 20%,no
China,Female,31,completed tertiary or more,Richest 20%,yes
China,Female,25,secondary,Fourth 20%,yes
China,Male,32,secondary,Richest 20%,yes
China,Male,17,completed primary or less,Fourth 20%,no
China,Male,49,secondary,Middle 20%,no
China,Female,38,secondary,Richest 20%,yes
China,Male,55,secondary,Richest 20%,no
China,Male,62,completed primary or less,Poorest 20%,no
China,Female,50,completed primary or less,Second 20%,no
China,Female,23,secondary,Richest 20%,yes
China,Male,54,completed primary or less,Poorest 20%,no
China,Male,52,completed primary or less,Middle 20%,no
China,Male,46,completed primary or less,Poorest 20%,no
China,Male,64,completed primary or less,Poorest 20%,no
China,Male,68,completed primary or less,Middle 20%,no
China,Female,46,completed primary or less,Fourth 20%,no
China,Female,71,completed primary or less,Richest 20%,no
China,Female,15,completed primary or less,Richest 20%,yes
China,Female,61,completed primary or less,Poorest 20%,no
China,Male,60,completed primary or less,Middle 20%,no
China,Female,38,completed primary or less,Fourth 20%,yes
China,Female,63,secondary,Middle 20%,no
China,Male,71,completed primary or less,Richest 20%,no
China,Male,52,completed primary or less,Poorest 20%,no
China,Female,47,completed primary or less,Poorest 20%,no
China,Female,75,completed primary or less,Middle 20%,no
China,Male,82,completed primary or less,Poorest 20%,no
China,Male,61,completed primary or less,Richest 20%,no
China,Male,30,completed primary or less,Middle 20%,no
China,Male,75,completed primary or less,Poorest 20%,no
China,Female,63,completed primary or less,Richest 20%,no
China,Male,49,completed primary or less,Poorest 20%,no
China,Male,47,completed primary or less,Second 20%,no
China,Female,35,completed primary or less,Middle 20%,yes
China,Male,71,completed primary or less,Second 20%,no
China,Female,57,completed primary or less,Middle 20%,no
China,Male,46,secondary,Poorest 20%,no
China,Female,50,completed primary or less,Poorest 20%,no
China,Female,63,completed primary or less,Richest 20%,no
China,Female,19,secondary,Poorest 20%,yes
China,Male,49,completed tertiary or more,Richest 20%,yes
China,Female,60,completed primary or less,Poorest 20%,no
China,Female,65,completed primary or less,Second 20%,no
China,Female,47,secondary,Fourth 20%,yes
China,Male,63,secondary,Poorest 20%,no
China,Male,45,completed primary or less,Poorest 20%,no
China,Male,35,completed primary or less,Fourth 20%,yes
China,Female,30,completed primary or less,Second 20%,no
China,Female,47,completed primary or less,Middle 20%,no
China,Female,60,completed primary or less,Poorest 20%,no
China,Female,38,secondary,Richest 20%,yes
China,Female,47,completed primary or less,Richest 20%,no
China,Female,27,secondary,Fourth 20%,yes
China,Male,37,completed primary or less,Poorest 20%,yes
China,Male,59,completed primary or less,Poorest 20%,no
China,Female,30,completed primary or less,Fourth 20%,no
China,Male,69,completed primary or less,Poorest 20%,no
China,Female,64,completed primary or less,Poorest 20%,no
China,Female,66,completed primary or less,Middle 20%,no
China,Male,66,completed primary or less,Middle 20%,no
China,Female,29,completed primary or less,Middle 20%,yes
China,Male,25,completed tertiary or more,Middle 20%,yes
China,Male,50,completed primary or less,Middle 20%,no
China,Female,65,completed primary or less,Poorest 20%,no
China,Male,62,completed primary or less,Fourth 20%,no
China,Female,70,completed primary or less,Richest 20%,no
China,Male,62,completed primary or less,Second 20%,no
China,Male,60,secondary,Fourth 20%,yes
China,Female,35,secondary,Richest 20%,no
China,Female,30,completed primary or less,Poorest 20%,no
China,Female,20,secondary,Second 20%,yes
China,Female,44,completed primary or less,Second 20%,no
China,Male,67,completed primary or less,Richest 20%,no
China,Female,46,completed primary or less,Poorest 20%,no
China,Male,50,completed primary or less,Second 20%,no
China,Female,55,completed primary or less,Second 20%,no
China,Male,25,secondary,Middle 20%,yes
China,Male,66,completed primary or less,Second 20%,no
China,Male,48,completed primary or less,Second 20%,no
China,Male,84,completed primary or less,Richest 20%,no
China,Female,70,completed primary or less,Second 20%,no
China,Female,31,completed primary or less,Second 20%,no
China,Female,25,completed primary or less,Middle 20%,yes
China,Male,16,completed primary or less,Poorest 20%,no
China,Male,42,completed primary or less,Second 20%,no
China,Female,52,completed primary or less,Poorest 20%,no
China,Male,29,completed primary or less,Fourth 20%,no
China,Female,66,completed primary or less,Poorest 20%,no
China,Female,47,completed primary or less,Poorest 20%,no
China,Female,63,completed primary or less,Poorest 20%,no
China,Female,50,completed primary or less,Poorest 20%,no
China,Male,64,completed primary or less,Poorest 20%,no
China,Male,24,completed primary or less,Second 20%,yes
China,Male,58,secondary,Middle 20%,no
China,Male,55,completed primary or less,Second 20%,no
China,Female,16,completed primary or less,Fourth 20%,no
China,Female,36,secondary,Fourth 20%,yes
China,Female,34,secondary,Fourth 20%,yes
China,Female,66,completed primary or less,Poorest 20%,no
China,Male,33,secondary,Fourth 20%,yes
China,Female,19,secondary,Middle 20%,yes
China,Male,18,completed primary or less,Richest 20%,yes
China,Female,30,secondary,Richest 20%,yes
China,Male,46,completed primary or less,Fourth 20%,yes
China,Female,38,completed primary or less,Second 20%,no
China,Male,47,secondary,Middle 20%,yes
China,Female,53,completed primary or less,Middle 20%,yes
China,Female,67,completed primary or less,Middle 20%,no
China,Female,48,completed primary or less,Fourth 20%,no
China,Female,65,completed primary or less,Second 20%,no
China,Female,56,secondary,Second 20%,no
China,Male,58,completed primary or less,Richest 20%,no
China,Male,57,secondary,Second 20%,no
China,Female,75,completed primary or less,Fourth 20%,no
China,Female,55,completed primary or less,Poorest 20%,no
China,Female,42,secondary,Fourth 20%,yes
China,Male,68,completed primary or less,Poorest 20%,no
China,Male,45,completed primary or less,Middle 20%,no
China,Male,70,completed primary or less,Second 20%,no
China,Male,55,secondary,Fourth 20%,no
China,Female,26,secondary,Middle 20%,yes
China,Female,26,completed primary or less,Middle 20%,yes
China,Female,22,completed primary or less,Second 20%,no
China,Female,51,completed primary or less,Middle 20%,no
China,Female,52,completed primary or less,Fourth 20%,no
China,Male,24,secondary,Richest 20%,yes
China,Female,49,completed primary or less,Poorest 20%,no
China,Male,64,completed primary or less,Poorest 20%,no
China,Male,57,completed primary or less,Richest 20%,no
China,Female,19,completed primary or less,Fourth 20%,no
China,Female,76,completed primary or less,Poorest 20%,no
China,Female,28,secondary,Fourth 20%,no
China,Female,69,completed primary or less,Poorest 20%,no
China,Female,26,secondary,Poorest 20%,yes
China,Male,52,completed primary or less,Fourth 20%,no
China,Female,27,secondary,Middle 20%,yes
China,Male,38,secondary,Middle 20%,yes
China,Female,68,completed primary or less,Richest 20%,no
China,Male,59,secondary,Second 20%,no
China,Female,46,completed primary or less,Richest 20%,yes
China,Male,66,completed primary or less,Second 20%,no
China,Female,65,completed primary or less,Middle 20%,no
China,Female,46,completed primary or less,Middle 20%,no
China,Female,47,completed primary or less,Poorest 20%,no
China,Female,64,completed primary or less,Poorest 20%,no
China,Male,69,completed primary or less,Richest 20%,no
China,Male,67,completed primary or less,Second 20%,no
China,Female,61,completed primary or less,Middle 20%,no
China,Male,50,completed primary or less,Second 20%,no
China,Male,42,completed primary or less,Richest 20%,no
China,Female,66,completed primary or less,Poorest 20%,no
China,Male,54,completed primary or less,Middle 20%,no
China,Male,81,completed primary or less,Poorest 20%,no
China,Female,26,completed primary or less,Second 20%,no
China,Female,61,completed primary or less,Poorest 20%,no
China,Female,53,secondary,Fourth 20%,yes
China,Male,55,secondary,Second 20%,no
China,Female,55,completed primary or less,Fourth 20%,no
China,Male,35,completed primary or less,Poorest 20%,yes
China,Male,67,secondary,Middle 20%,no
China,Female,32,completed tertiary or more,Richest 20%,yes
China,Female,30,secondary,Middle 20%,yes
China,Male,63,completed primary or less,Middle 20%,no
China,Male,66,completed primary or less,Middle 20%,no
China,Female,39,secondary,Fourth 20%,yes
China,Male,37,secondary,Poorest 20%,yes
China,Female,51,completed primary or less,Middle 20%,no
China,Male,73,completed primary or less,Fourth 20%,no
China,Male,31,completed primary or less,Poorest 20%,yes
China,Female,46,completed primary or less,Second 20%,no
China,Female,71,completed primary or less,Fourth 20%,no
China,Male,72,completed primary or less,Second 20%,no
China,Male,73,completed tertiary or more,Richest 20%,yes
China,Female,40,completed primary or less,Middle 20%,no
China,Female,55,completed primary or less,Second 20%,no
China,Female,21,secondary,Poorest 20%,yes
